source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
85,Thông tin ra đa,preamplifier,/priːˈæmplɪfaɪə(r)/,dt.,0,bộ tiền khuếch đại,0,"Predetection signals contain the carrier signal and all modulation, and are basically at radio frequencies.","Tín hiệu trước tách sóng bao gồm sóng mang và tất cả tín hiệu điều chế, và đang ở dải tần số vô tuyến.",,1
86,Thông tin ra đa,mixer,/ˈmɪksə/,dt.,0,bộ trộn,0,An electronic mixer is a device that combines two or more electrical or electronic signals into one or two composite output signals.,Bộ trộn điện tử là thiết bị kết hợp hai hoặc nhiều tín hiệu điện hoặc điện tử thành một hoặc hai tín hiệu tổng hợp đầu ra.,,1
86,Thông tin ra đa,baud,/bɔːd/,dt.,0,bốt (đơn vị đo tốc độ truyền dữ liệu),0,,,,1
86,Thông tin ra đa,radiation,/ˏreɪdiˈeɪʃ/,dt.,0,bức xạ,0,"In physics, radiation is the emission or transmission of energy in the form of waves or particles through space or through a material medium.","Trong vật lý, bức xạ là sự phát xạ hoặc truyền năng lượng dưới dạng sóng hoặc hạt trong không gian hoặc qua môi trường vật chất.",assets/images/words/radiation_p86.png,1
86,Thông tin ra đa,reradiation,/riˌreɪdiˈeɪʃn/,dt.,0,bức xạ thứ cấp,0,Reradiation is the undesirable radiation of signals locally generated in a radio receiver.,Bức xạ thứ cấp là sự bức xạ không mong muốn của tín hiệu đuợc tạo ra nội bộ trong thiết bị thu vô tuyến.,assets/images/words/reradiation_p86.png,1
86,Thông tin ra đa,step,/step/,dt.,0,bước cách,0,,,,1
86,Thông tin ra đa,wavelength,/ˈweɪvleŋθ/,dt.,0,bước sóng,0,Wavelength is the distance over which the wave's shape repeats.,Bước sóng là khoảng cách mà hình dạng của sóng lặp lại.,,1
87,Thông tin ra đa,lobe,/ləʊb/,dt.,0,búp sóng,0,A lobe is characterized by a localized maximum bounded by identifiable nulls.,Búp sóng được xác định bằng đuờng biên lớn nhất bởi các điểm 0.,assets/images/words/lobe_p87.png,1
87,Thông tin ra đa,balance,/ˈbæləns/,dt.,0,cân bằng,0,Double balanced mixers are able to provide high levels of performance and they are used in many exacting RF applications.,Bộ trộn tần cân bằng kép có hiệu suất cao và được sử dụng trong nhiều ứng dụng RF chính xác.,assets/images/words/balance_p87.png,1
87,Thông tin ra đa,configuration,/kənˌfɪɡəˈreɪʃn/,dt.,0,cấu hình,0,"In a communications system, the configuration is an arrangement of functional units according to their nature, number, and chief characteristics.","Trong một hệ thống thông tin, cấu hình là tổ chức các khối chức năng của hệ thống cho phù hợp với bản chất của các khối, số lượng, tính năng chính.",,1
87,Thông tin ra đa,barrage,/bærɑːʒ/,dt.,0,chặn,0,Barrage jamming is an electronic warfare technique that attempts to blind radar systems by filling the display with noise,Gây nhiễu chặn là một kỹ thuật tác chiến điện tử nhằm làm mù các hệ thống radar bằng cách lấp đầy màn hình bằng tạp âm,,1
87,Thông tin ra đa,conductor,/kənˈdʌktə(r)/,dt.,0,chất dẫn điện,0,Metals are good conductors.,Kim loại là chất dẫn điện tốt.,,1
87,Thông tin ra đa,mode,/məʊd/,dt.,0,chế độ,0,"Continuous Wave or CW or telegraphy unmodulated is an operation mode, in which an unmodulated carrier signal is transmitted in the rhythm of the morse code.","Sóng liên tục hoặc CW hoặc điện báo đẳng biên là một chế độ hoạt động, trong đó tín hiệu sóng mang không điều chế được truyền theo mã morse",,1
88,Thông tin ra đa,to illuminate,/tə/ /ɪˈluːmɪneɪt/,đt.,1,chiếu xạ,0,Radiation of a radar target is illuminated by a radio wave.,Bức xạ của mục tiêu radar được chiếu xạ bởi sóng vô tuyến,assets/images/words/to_illuminate_p88.png,1
88,Thông tin ra đa,to overlap,/tə/ /əʊvəˈlæp/,đt.,1,chồng chéo,0,Wider bandwidths can overlap several VHF frequency channels and thereby increase the possibility of cochannel interference.,Băng thông rộng có thể chồng lên các kênh VHF khác làm tăng nhiễu chồng kênh.,assets/images/words/to_overlap_p88.png,1
88,Thông tin ra đa,cycle,/ˈsaɪkl/,dt.,0,chu kỳ,0,"A cycle is the time between two consecutive repetitions of an event, or the time to complete a rotation, a cycle.","Chu kỳ là khoảng thời gian giữa hai lần lặp lại liên tiếp của một sự việc, hay thời gian để kết thúc một vòng quay, một chu trình.",,1
88,Thông tin ra đa,beam,/biːm/,dt.,0,chùm tia,0,"A beam may be parallel, divergent, or convergent.","Một chùm tia có thể song song, phân kỳ hoặc hội tụ.",,1
88,Thông tin ra đa,switch,/swɪʧ/,dt.,0,chuyển mạch,0,Electromechanical switches use mechanical action to change the state of an electrical device by altering the electrical flow through different circuit transmission paths.,Chuyển mạch cơ điện sử dụng tác động cơ học để thay đổi trạng thái của thiết bị điện bằng cách thay đổi dòng điện qua các đường chuyển mạch khác nhau.,assets/images/words/switch_p88.png,1
89,Thông tin ra đa,to relay,/tə/ /ˈriːleɪ/,đt.,1,chuyển tiếp,0,"Radio stations that cannot communicate directly due to distance, terrain or other difficulties sometimes use an intermediate radio relay station to relay the signals.","Các đài vô tuyến không thể liên lạc trực tiếp do khoảng cách, địa hình hoặc những khó khăn khác đôi khi sử dụng trạm chuyển tiếp vô tuyến trung gian để chuyển tiếp tín hiệu.",assets/images/words/to_relay_p89.png,1
89,Thông tin ra đa,flag,/flæɡ/,dt.,0,cờ,0,International maritime signal flags are various flags used to communicate with ships.,Cờ hiệu hàng hải quốc tế là các loại cờ khác nhau dùng để liên lạc với tàu thuyền.,,1
89,Thông tin ra đa,database,/ˈdeɪtəbeɪs/,dt.,0,cơ sở dữ liệu,0,Database is a large amount of information stored in a computer system in such a way that it can be easily looked at or changed.,Cơ sở dữ liệu là một lượng lớn thông tin được lưu trữ trong hệ thống máy tính theo cách có thể dễ dàng truy xuất hoặc thay đổi.,,1
89,Thông tin ra đa,toggle,/ˈtɒɡl/,dt.,0,công tắc đòn khuỷu,0,"A toggle or tumbler is a class of electrical switches that are manually actuated by a mechanical lever, handle, or rocking mechanism.","Công tắc đòn khuỷu hoặc công tắc lật là một loại công tắc điện được kích hoạt thủ công bằng đòn bẩy cơ khí, tay cầm hoặc cơ cấu bập bênh.",,1
90,Thông tin ra đa,call,/kɔːl/,dt.,0,cuộc gọi,0,A telephone call is a connection over a telephone network between the called party and the calling party.,Cuộc gọi điện thoại là kết nối qua mạng điện thoại giữa bên được gọi và bên gọi.,,1
90,Thông tin ra đa,coil,/kɔɪl/,dt.,0,cuộn dây,0,"In telecommunications, a coil refers to a load coil, which is a voice amplifying device for twisted- pair wire.","Trong viễn thông, cuộn dây được xem là một cuộn tải, nó là một thiết bị khuyếch đại âm thanh cho cáp xoắn.",assets/images/words/coil_p90.png,1
90,Thông tin ra đa,intensity,/ɪnˈtensəti/,dt.,0,cường độ,0,The electric field intensity at a point is the force experienced by a unit of positive charge placed at that point.,Cường độ điện trường tại một điểm là lực tác dụng lên một đơn vị điện tích dương đặt tại điểm đó.,,1
90,Thông tin ra đa,band,/bænd/,dt.,0,dải (tần số),0,,,,1
90,Thông tin ra đa,passband,/ˈpɑːsbænd/,dt.,0,dải thông,0,A passband is the range of frequencies or wavelengths that can pass through a filter.,Dải thông là dải tần số hoặc bước sóng có thể đi qua bộ lọc.,,1
91,Thông tin ra đa,waveform,/ˈweɪvfɔːm/,dt.,0,dạng sóng,0,"The waveform of a signal is the shape of its graph as a function of time, independent of its time and magnitude scales and of any displacement in time.","Dạng sóng của tín hiệu là hình dạng đồ thị của song như là một hàm của thời gian, không phụ thuộc vào thang thời gian và cường độ của nó cũng như bất kỳ sự dịch chuyển nào theo thời gian.",,1
91,Thông tin ra đa,oscillation,/ˏɒsɪˈleɪʃn/,dt.,0,dao động,0,"Oscillation is the repetitive or periodic variation, typically in time, of some measure about a central value (often a point of equilibrium) or between two or more different states. Familiar examples of oscillation include a swinging pendulum and alternating current.","Dao động là sự biến đổi lặp đi lặp lại hoặc định kỳ, điển hình là theo thời gian, của một số thước đo về một giá trị trung tâm (thường là điểm cân bằng) hoặc giữa hai hoặc nhiều trạng thái khác nhau. Các ví dụ quen thuộc về dao động bao gồm một con lắc dao động và dòng điện xoay chiều.",,1
91,Thông tin ra đa,,,dt.,0,đặc tính (xem đặc tuyến),0,,,,1
91,Thông tin ra đa,characteristic,/ˌkærəktəˈrɪstɪk/,dt.,0,đặc tuyến,0,The voltage-current characteristic of a diode is a graph that displays the relationship between the voltage of the diode and the current through it.,Đặc tuyến vôn – ampe của diode là đồ thị biểu thị mối quan hệ giữa điện áp của diode và dòng điện qua nó.,assets/images/words/characteristic_p91.png,1
91,Thông tin ra đa,valve,/vælv/,dt.,0,đèn điện tử,0,,Đèn điện tử là một loại thiết bị dựa vào sự điều khiển luồng phát xạ electron để thực hiện những yêu cầu kỹ thuật phức tạp.,,1
92,Thông tin ra đa,radio-beacon,/reɪdiəʊ ˈbiːkən/,dt.,0,đèn hiệu vô tuyến,0,A radio beacon transmits a continuous or periodic radio signal with limited information on a specified radio frequency.,Đèn hiệu vô tuyến phát tín hiệu vô tuyến liên tục hoặc định kỳ với thông tin hạn chế trên tần số vô tuyến được chỉ định.,assets/images/words/radio_beacon_p92.png,1
92,Thông tin ra đa,telegraph,/ˈtelɪɡrɑːf/,dt.,0,điện báo,0,Telegraph is a method of sending and receiving messages by electrical or radio signals.,Điện báo là phương thức gửi và nhận tin nhắn bằng tín hiệu điện hoặc vô tuyến.,,1
92,Thông tin ra đa,telex,/ˈteleks/,dt,0,điện báo truyền chữ,0,Telex is a telecommunications service that provides text-based message exchange over the circuits of the public switched telephone network or by private lines.,Điện báo truyền chữ là một dịch vụ viễn thông cung cấp trao đổi tin nhắn dựa trên văn bản qua các mạch của mạng điện thoại chuyển mạch công cộng hoặc bằng đường dây riêng.,,1
92,Thông tin ra đa,radio-telegraph,/ˏreɪdiəʊ-ˈtelɪɡrɑːf/,dt.,0,điện báo vô tuyến,0,Radio-telegraph in which messages or signals are sent by means of radio waves.,Điện báo vô tuyến là bản điện được phát bằng sóng vô tuyến.,,1
93,Thông tin ra đa,transceiver,/trænˈsiːvə(r)/,dt.,0,điện đài,0,The transceiver is an electronic device which is a combination of a radio transmitter and a receiver.,Điện đài là một thiết bị điện tử kết hợp giữa bộ phát bộ thu vô tuyến.,assets/images/words/transceiver_p93.png,1
93,Thông tin ra đa,potential,/pəˈtenʃl/,dt.,0,điện thế,0,"In physics, potential energy is the energy held by an object because of its position relative to other objects, stresses within itself, its electric charge, or other factors.","Trong vật lý, thế năng là năng lượng được giữ bởi một vật do vị trí của nó so với các vật khác, ứng suất bên trong, điện tích của nó hoặc các yếu tố khác.",assets/images/words/potential_p93.png,1
93,Thông tin ra đa,telegram,/ˈtelɪɡræm/,dt.,0,điện tín,0,"A radiogram is a formal written message transmitted by radio. It is also known as a radio telegram or radio telegraphic message, which uses a standardized message format.",Vô tuyến điện tín là một thông điệp bằng văn bản được truyền qua radio. Còn được gọi là điện tín vô tuyến hoặc tin nhắn điện báo vô tuyến sử dụng định dạng tin nhắn tiêu chuẩn hóa.,,1
93,Thông tin ra đa,radio-telegram,/ˏreɪdiəʊ-ˈtelɪɡræm/,dt.,0,điện tín vô tuyến,0,Radio-telegram is a formal written message transmitted by radio.,Điện tín vô tuyến là bản điện được phát bằng sóng vô tuyến.,,1
94,Thông tin ra đa,resistor,/rɪˈzɪstə(r)/,dt.,0,điện trở,0,"In electronic circuits, resistors are used to reduce current flow, adjust signal levels, and divide voltages.","Trong các mạch điện tử, điện trở được sử dụng để giảm dòng điện, điều chỉnh mức tín hiệu, phân chia điện áp",,1
94,Thông tin ra đa,to tune,/tə/ /tjuːn/,đt.,1,điều chỉnh,0,They are learning how to tune into a station when at sea.,Họ đang học cách điều chỉnh máy để bắt sóng một trạm vô tuyến khi đi trên biển.,assets/images/words/to_tune_p94.png,1
94,Thông tin ra đa,,,đt.,1,điều hưởng (xem điều chỉnh),0,,,,1
94,Thông tin ra đa,diode,/ˈdaɪəʊd/,dt.,0,đi-ốt,0,A diode is a device that controls an electric current so that it can only flow in one direction.,Đi ốt là một thiết bị điều khiển dòng điện để nó chỉ có thể chạy theo một hướng.,assets/images/words/diode_p94.png,1
94,Thông tin ra đa,to measure,/tə/ /ˈmeʒə(r)/,đt.,1,đo,0,"A frequency meter is a device for measuring the repetitions per unit of time (customarily, a second) of a complete electromagnetic waveform.","Máy đo tần số, thiết bị đo số lần lặp lại trên một đơn vị thời gian (thường là một giây) của dạng sóng điện từ hoàn chỉnh.",assets/images/words/to_measure_p94.png,1
94,Thông tin ra đa,,,dt.,0,độ dẫn điện,0,,,,1
94,Thông tin ra đa,conductance,/kənˈdʌktəns/,dt.,0,độ dẫn điện,0,,,,1
94,Thông tin ra đa,,,,,"[mảnh vỡ trùng lặp của conductance, đã gộp vào row 818]",0,,,,0
95,Thông tin ra đa,bias,/ˈbaɪəs/,dt.,0,độ lệch,0,Bias is a systematic deviation of a value from a reference value.,Độ lệch là sai số của một tham số so với giá trị chuẩn.,,1
95,Thông tin ra đa,gain,/ɡeɪn/,dt.,0,độ lợi,0,An antenna's gain is a key performance parameter which combines the antenna's directivity and radiation efficiency.,Độ lợi (tăng ích) của ăng-ten là một tham số hiệu suất chính kết hợp định hướng của ăng-ten và hiệu suất bức xạ.,,1
95,Thông tin ra đa,resolution,/ˏrezəˈluːʃn/,dt.,0,độ phân giải,0,Frequency resolution is used to find the target velocity for radar systems.,Độ phân giải tần số được sử dụng để xác định vận tốc mục tiêu đối với hệ thống radar.,,1
95,Thông tin ra đa,beamwidth,/ˈbiːmwɪdθ/,dt.,0,độ rộng búp sóng,0,"In the radio regime, the beamwidth of an antenna pattern is the angle between the half-power (3-dB) points of the main lobe.","Trong chế độ vô tuyến, độ rộng búp sóng ăng ten là góc giữa các điểm có giá trị bằng nửa năng lượng búp sóng chính (-3dB).",,1
95,Thông tin ra đa,delay,/dɪˈleɪ/,dt.,0,độ trễ,0,Delay is the time difference between when a signal is sent and when it is received.,Độ trễ là khoảng thời gian giữa thời điểm tín hiệu được gửi đi với thời điểm tín hiệu thu về.,assets/images/words/delay_p95.png,1
95,Thông tin ra đa,clarity,/ˈklærəti/,dt.,0,độ trung thực,0,Shift the receive frequency ±150 Hz for clarity.,Điều chỉnh tần số thu ±150 Hz nhằm đảm bảo độ trung thực (tín hiệu).,,1
95,Thông tin ra đa,,,đt.,1,đọc mã (xem giải mã),0,,,,1
95,Thông tin ra đa,synchronous,/ˈsɪŋkrənəs/,tt.,2,đồng bộ,0,,Chế độ đồng bộ là việc sử dụng tín hiệu định thời đơn giản cho phép trao đổi dữ liệu rất nhanh giữa các máy tính.,,1
96,Thông tin ra đa,current,/ˈkʌrənt/,dt.,0,dòng điện,0,"As the input voltage increases, the base current increases, causing the collector current to increase above its quiescent value.","Khi điện áp vào tăng, dòng trên cực gốc tăng, dẫn đến dòng điện qua cực góp cũng tăng.",assets/images/words/current_p96.png,1
96,Thông tin ra đa,tolerance,/ˈtɒlərəns/,dt.,0,dung sai,0,Tolerance is the allowable range of error.,Dung sai chính là phạm vi cho phép của sai số.,assets/images/words/tolerance_p96.png,1
96,Thông tin ra đa,uplink,/ˈʌplɪŋk/,dt.,0,đường lên,0,An uplink is a data link from a terrestrial terminal to a satellite or other spacecraft.,Đường lên là đường dữ liệu từ thiết bị đầu cuối trên mặt đất đến vệ tinh hoặc từ các vật thể bay khác.,,1
96,Thông tin ra đa,downlink,/ˈdaʊnlɪŋk/,dt.,0,đường xuống,0,A downlink is a data link from a satellite or other spacecraft to a terrestrial terminal.,Đường xuống là đường dữ liệu từ vệ tinh hoặc từ các vật thể bay khác xuống thiết bị đầu cuối trên mặt đất.,,1
97,Thông tin ra đa,to jam,/tə/ /ʤæm/,đt.,1,gây nhiễu,0,They are studying the technique to jam the enemy radio communication.,Họ đang học kỹ thuật gây nhiễu thông tin liên lạc vô tuyến của địch.,assets/images/words/to_jam_p97.png,1
97,Thông tin ra đa,multiplexing,/ˈmʌltɪpleksɪŋ/,dt.,0,ghép kênh,0,Multiplexing is the process of encoding two or more digital signals or channels into one.,Ghép kênh là quá trình mã hai hoặc nhiều tín hiệu hoặc kênh vào thành một.,assets/images/words/multiplexing_p97.png,1
97,Thông tin ra đa,jack,/ʤæk/,dt.,0,giắc kết nối,0,"A jack is a device that has a form of connectivity (a plug) used to terminate a wire, coax, or fiber run.","Giắc kết nối là thiết bị đấu nối điểm cuối của cáp xoắn đôi, cáp đồng trục hoặc cáp quang.",assets/images/words/jack_p97.png,1
97,Thông tin ra đa,to demodulate,/tə/ /diːˈmɒdjuleɪt/,đt.,1,giải điều chế,0,"At the base-station, a receiver will demodulate the received signal for extracting the sensed data.","Tại trạm gốc, máy thu sẽ giải điều chế tín hiệu nhận được để trích xuất dữ liệu được cảm nhận.",,1
98,Thông tin ra đa,to decode,/tə/ /ˌdiːˈkəʊd/,đt.,1,giải mã,0,The radio operator is trying to decode the secret message.,Điện đài viên đang cố gắng giải mã bức điện mật.,assets/images/words/to_decode_p98.png,1
98,Thông tin ra đa,interference,/ɪntəˈfɪərəns/,dt.,0,giao thoa,0,Radio interference is noise caused by other wireless transmissions on the same channel or on nearby channels.,Giao thoa vô tuyến là nhiễu do các đường truyền không dây khác trên cùng kênh hoặc trên các kênh lân cận gây ra.,,1
98,Thông tin ra đa,protocol,/ˈprəʊtəkɒl/,dt.,0,giao thức,0,A radio protocol is a communication protocol for digital data transmission using electromagnetic waves.,Giao thức vô tuyến là giao thức truyền thông để truyền dữ liệu số bằng sóng điện từ.,assets/images/words/protocol_p98.png,1
98,Thông tin ra đa,harmonic,/hɑːˈmɒnɪk/,dt.,0,hài,0,"The frequency of the sine wave is called the fundamental frequency or the first harmonic; the second harmonic is twice the fundamental frequency; the third harmonic is thrice the fundamental frequency, etc.","Tần số của sóng hình sin được gọi là tần số cơ bản hoặc hài bậc một, hài bậc hai là hai lần tần số cơ bản, hài bậc ba là ba lần tần số cơ bản, vv.",,1
99,Thông tin ra đa,function,/ˈfʌŋkʃn/,dt.,0,hàm,0,A function in maths is a special relationship among the inputs and their outputs where each input has exactly one output.,"Hàm trong toán học là mối quan hệ đặc biệt giữa đầu vào và đầu ra, trong đó mỗi đầu vào có chính xác một đầu ra.",assets/images/words/function_p99.png,1
99,Thông tin ra đa,system,/ˈsɪstəm/,dt.,0,hệ thống,0,A system is a set of connected things or devices that operate together.,Hệ thống là một tập hợp những thứ hoặc thiết bị được kết nối hoạt động cùng nhau.,assets/images/words/system_p99.png,1
99,Thông tin ra đa,communication system,/kəˌmjuːnɪˈkeɪʃn/,dt.,0,hệ thống thông tin liên lạc,0,,,,1
99,Thông tin ra đa,to display,/tə/ /dɪˈspleɪ/,đt.,1,hiển thị,0,The scanner calculates the bearing of the target and displays it on the radar screen.,Thiết bị quét tính toán phương vị của mục tiêu và hiển thị trên màn hình ra-đa.,,1
99,Thông tin ra đa,failure,/ˈfeɪljə(r)/,dt.,0,hỏng hóc,0,"A system failure can occur because of a hardware failure or a severe software issue, causing the system to freeze, reboot, or stop functioning altogether.","Lỗi hệ thống có thể xảy ra do lỗi phần cứng hoặc sự cố phần mềm nghiêm trọng, khiến hệ thống bị treo, khởi động lại hoặc ngừng hoạt động hoàn toàn.",,1
100,Thông tin ra đa,channel,/ˈʧænl/,dt.,0,kênh,0,A radio channel means a band of frequencies of a width sufficient to permit its use for radio communication.,Kênh vô tuyến là dải tần số có độ rộng đủ để cho phép sử dụng cho thông tin vô tuyến.,assets/images/words/channel_p100.png,1
100,Thông tin ra đa,coherent,/kəʊˈhɪərənt/,tt.,2,kết hợp,0,"A key component used within a coherent receiver is a “ coherent mixer,” which produces interferences between a local oscillator and the incoming signal.","Thành phần quan trọng được sử dụng trong máy thu kết hợp là “bộ trộn kết hợp ”, tạo ra tín hiệu kết hợp giữa dao động cục bộ và tín hiệu thu.",,1
100,Thông tin ra đa,connection,/kəˈnekʃn/,dt.,0,kết nối,0,"Bộ lặp, bộ chuyển mạch và tường lửa là những ví dụ về thiết bị mạng, bảo đảm khuếch đại và bảo mật các kết nối hiện có.",,,1
100,Thông tin ra đa,aperture,/ˈæpəʧə(r)/,dt.,0,khẩu độ (ăng-ten),0,,,,1
100,Thông tin ra đa,socket,/ˈsɒkɪt/,dt.,0,khe,0,A network socket is a structure within a network node of a computer network that serves as an endpoint for sending and receiving data across the network.,"Khe mạng là cấu trúc nút mạng của mạng máy tính, đóng vai trò là điểm cuối để gửi và nhận dữ liệu qua mạng.",assets/images/words/socket_p100.png,1
100,Thông tin ra đa,block,/blɒk/,dt.,0,khối (dữ liệu),0,,,,1
101,Thông tin ra đa,to restore,/tə/ /rɪˈstɔː(r)/,đt.,1,khôi phục,0,"“ Restore ” is a feature that allows users to revert the state of system files, system settings to a previous state, which can be used to recover from system malfunctions or problems.","“ Khôi phục ” là tính năng cho phép người dùng hoàn nguyên trạng thái của các tệp hệ thống, cài đặt hệ thống về trạng thái trước đó, tính năng này có thể được sử dụng để khôi phục sau các trục trặc hoặc sự cố của hệ thống.",assets/images/words/to_restore_p101.png,1
101,Thông tin ra đa,asynchronous,/eɪˈsɪŋkrənəs/,tt.,2,không đồng bộ,0,The asynchronous transmission does not require the simultaneous transmission of a reference signal necessary to the receiver for the sampling of the signal itself.,Việc truyền không đồng bộ không yêu cầu truyền đồng thời một tham chiếu tín hiệu cần thiết đến máy thu để lấy mẫu tín hiệu đó.,,1
101,Thông tin ra đa,frame,/freɪm/,dt.,0,khung dữ liệu,0,"Frame is the sequence of contiguous bits delimited by, and including, beginning and ending flag sequences.",Khung dữ liệu là chuỗi của các bit liên tiếp được xác định bởi các cờ bắt đầu và kết thúc khung.,assets/images/words/frame_p101.png,1
101,Thông tin ra đa,character,/ˈkærəktə(r)/,dt.,0,ký tự,0,"Character encoding is the process of assigning numbers to graphical characters, especially the written characters of human language, allowing them to be stored, transmitted, and transformed using digital computers.","Mã hóa ký tự là quá trình gán số cho các ký tự đồ họa, đặc biệt là các ký tự viết bằng ngôn ngữ của con người, cho phép chúng được lưu trữ, truyền tải và chuyển đổi bằng máy tính số.",,1
102,Thông tin ra đa,to propagate,/tə/ /ˈprɒpəɡeɪt/,đt.,1,lan truyền,0,"The electromagnetic waves are propagated from the transmitter antenna to the receiver antenna in the following ways: Ground waves, Sky waves and Space waves.","Sóng điện từ lan truyền từ ăng ten phát đến ăng ten thu bằng các phương thức sau: sóng đất, sóng trời và sóng không gian.",,1
102,Thông tin ra đa,link,/lɪŋk/,dt.,0,liên kết,0,"A radio link consists of a transmitting aerial, a receiving aerial and the medium between them.","Một liên kết vô tuyến bao gồm thiết bị phát, một thiết bị thu và môi trường truyền giữa chúng.",,1
102,Thông tin ra đa,to communicate,/tə/ /kəˈmjuːnɪkeɪt/,đt.,1,liên lạc,0,"In the late 1800s, the British Navy began to use radio waves to communicate at sea.","Vào cuối những năm 1800, Hải quân Anh đã bắt đầu sử dụng sóng vô tuyến để liên lạc trên biển.",,1
102,Thông tin ra đa,speaker,/ˈspiːkə(r)/,dt.,0,loa,0,A speaker is an electroacoustic transducer that converts an electrical audio signal into a corresponding sound.,Loa là một bộ chuyển đổi điện âm có chức năng chuyển đổi tín hiệu điện thành âm thanh tương ứng.,assets/images/words/speaker_p102.png,1
102,Thông tin ra đa,core,/core/,dt.,0,lõi,0,The core of a conventional optical fiber is the part of the fiber that guides the light,Lõi của sợi quang thông thường là bộ phận dẫn ánh sáng.,assets/images/words/core_p102.png,1
102,Thông tin ra đa,cladding,/ˈklædɪŋ/,dt.,0,lớp vỏ bọc,0,Cladding in optical fibers is one or more layers of materials of lower refractive index in intimate,Lớp vỏ bọc trong sợi quang là một hoặc nhiều lớp vật liệu có chiết suất thấp hơn và ôm chặt với vật liệu lõi có chiết suất cao hơn.,,1
103,Thông tin ra đa,bipolar,/baɪˈpəʊlə(r)/,dt.,0,lưỡng cực,0,"In telecommunication, bipolar encoding is a type of return-to-zero (RZ) line code, where two nonzero values are used.","Trong viễn thông, mã hóa lưỡng cực là một loại mã đường dây trở về 0 (RZ), trong đó sử dụng hai giá trị khác 0.",,1
103,Thông tin ra đa,quantization,/kwɒntaɪˈzeɪʃn/,dt.,0,lượng tử hóa,0,"Quantization is a process in which the continuous range of values of an analog signal is sampled and divided into nonoverlapping (but not necessarily equal) subranges, and a discrete, unique value is assigned to each subrange.",Lượng tử hóa là quá trình trong đó dải các giá trị liên tục của tín hiệu tương tự được lấy mẫu và đuợc chia thành các dải con không chồng lên nhau (không nhất thiết bằng nhau) và mỗi dải con đuợc nhận một giá trị rời rạc và duy nhất.,assets/images/words/quantization_p103.png,1
103,Thông tin ra đa,traffic,/ˈtræfɪk/,dt.,0,lưu lượng,0,"In communication, traffic is the number of messages sent per unit of time.","Trong thông tin liên lạc, lưu lượng là số lượng tin nhắn được gửi đi trong một đơn vị thời gian.",assets/images/words/traffic_p103.png,1
103,Thông tin ra đa,to code,/tə/ /kəʊd/,đt.,1,mã hóa,0,They have to code this message before sending it to the headquarters.,Họ phải mã hoá bức điện này trước khi gửi về sở chỉ huy.,assets/images/words/to_code_p103.png,1
103,Thông tin ra đa,to encode,/tə/ /ɪnˈkəʊd/,đt.,1,mã hóa,0,They have to code this message before sending it to the headquarters.,Họ phải mã hoá bức điện này trước khi gửi về sở chỉ huy.,assets/images/words/to_code_p103.png,1
103,Thông tin ra đa,to encrypt,/tə/ /ɪnˈkrɪpt/,đt.,1,mã hóa,0,They have to code this message before sending it to the headquarters.,Họ phải mã hoá bức điện này trước khi gửi về sở chỉ huy.,assets/images/words/to_code_p103.png,1
104,Thông tin ra đa,display,/di'spleɪ/,dt.,0,màn hình,0,Display is one of the several communications output interfaces to a user.,Màn hình là một trong những thiết bị giao tiếp với người dùng.,assets/images/words/display_p104.png,1
104,Thông tin ra đa,meter,/ˈmiːtə(r)/,dt.,0,máy đo,0,A frequency meter is an instrument that displays the frequency of a periodic electrical signal.,Máy đo tần số là một thiết bị hiển thị tần số của tín hiệu.,,1
104,Thông tin ra đa,,,dt.,0,máy dò (xem bộ tách sóng),0,,,,1
104,Thông tin ra đa,echo-sounder,/ˈekəʊ-saʊndə(r)/,dt.,0,máy đo sâu,0,"An echo-sounder is a piece of equipment, especially on a ship, that uses sound waves to discover water depth or the position of an object in the water.","Máy đo sâu là thiết bị, trang bị trên tàu, sử dụng sóng âm thanh để đo độ sâu hoặc xác định vị trí của vật thể trong nước",assets/images/words/echo_sounder_p104.png,1
104,Thông tin ra đa,wavemeter,/ˈweɪvmiːtə(r)/,dt.,0,máy đo sóng,0,A wavemeter is a device that helps accurately measure and control the level of electromagnetic waves in the environment to avoid their harmful effects on humans.,Máy đo sóng là thiết bị giúp đo lường chính xác và kiểm soát được mức sóng điện từ trong môi trường để tránh được các tác hại của nó với con người.,,1
105,Thông tin ra đa,jammer,/ˈʤæmə(r)/,dt.,0,máy gây nhiễu,0,A jammer is a device that stops a signal from reaching someone or something.,Máy gây nhiễu là thiết bị ngăn chặn tín hiệu truyền đến ai đó hoặc một cái gì đó.,assets/images/words/jammer_p105.png,1
105,Thông tin ra đa,oscilloscope,/əˈsɪləskəʊp/,dt.,0,máy hiện sóng,0,An oscilloscope (informally scope or O-scope) is a type of electronic test instrument that graphically displays varying voltages of one or more signals as a function of time.,Máy hiện sóng (phạm vi không chính thức hoặc phạm vi O) là một loại dụng cụ kiểm tra điện tử hiển thị đồ họa các điện áp khác nhau của một hoặc nhiều tín hiệu dưới dạng hàm của thời gian.,assets/images/words/oscilloscope_p105.png,1
